unnamed:_0,id,gender,car,reality,no_of_child,family_type,house_type,flag_mobil,work_phone,phone,e_mail,family_size,begin_month,age,years_employed,target,income,income_type,education_type,age_group,employment_level,income_level
248,5009182,1,1,0,0,1,0,1,0,0,0,2.0,34,50,3.0,0,229500.0,4,2,middle_aged,junior,medium
249,5009183,1,1,0,0,1,0,1,0,0,0,2.0,31,50,3.0,0,229500.0,4,2,middle_aged,junior,medium
250,5009186,0,0,0,0,1,1,1,1,1,0,2.0,3,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
251,5009187,0,0,0,0,1,1,1,1,1,0,2.0,5,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
252,5009188,0,0,0,0,1,1,1,1,1,0,2.0,16,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
253,5009189,0,0,0,0,1,1,1,1,1,0,2.0,16,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
254,5009190,0,0,0,0,1,1,1,1,1,0,2.0,22,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
255,5009191,0,0,0,0,1,1,1,1,1,0,2.0,28,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
256,5009192,0,0,0,0,1,1,1,1,1,0,2.0,33,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
257,5009193,0,0,0,0,1,1,1,1,1,0,2.0,36,48,16.0,0,270000.0,4,1,middle_aged,experienced,high
258,5009195,0,0,0,0,1,1,1,1,1,0,2.0,21,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
259,5009196,0,0,0,0,1,1,1,1,1,0,2.0,21,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
260,5009198,0,0,0,0,1,1,1,1,1,0,2.0,48,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
261,5009201,0,0,0,0,1,1,1,1,1,0,2.0,1,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
262,5009202,0,0,0,0,1,1,1,1,1,0,2.0,6,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
263,5009203,0,0,0,0,1,1,1,1,1,0,2.0,21,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
264,5009204,0,0,0,0,1,1,1,1,1,0,2.0,2,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
265,5009205,0,0,0,0,1,1,1,1,1,0,2.0,5,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
266,5009206,0,0,0,0,1,1,1,1,1,0,2.0,21,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
267,5009207,0,0,0,0,1,1,1,1,1,0,2.0,22,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
268,5009208,0,0,0,0,1,1,1,1,1,0,2.0,41,57,24.0,0,292500.0,5,4,middle_aged,experienced,high
269,5009209,0,0,0,0,1,1,1,1,1,0,2.0,45,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
270,5009210,0,0,0,0,1,1,1,1,1,0,2.0,59,57,24.0,0,292500.0,2,4,middle_aged,experienced,high
271,5009213,0,0,0,0,1,1,1,1,1,0,2.0,22,34,2.0,0,270000.0,4,1,adult,new,high
272,5009215,0,0,0,0,1,1,1,1,1,0,2.0,57,34,2.0,0,270000.0,4,1,adult,new,high
273,5009216,0,0,0,0,1,1,1,1,1,0,2.0,6,34,2.0,0,270000.0,4,1,adult,new,high
274,5009217,0,0,0,0,1,1,1,1,1,0,2.0,6,34,2.0,0,270000.0,4,1,adult,new,high
275,5009220,0,1,0,0,1,1,1,1,0,0,2.0,27,40,2.0,0,225000.0,4,4,adult,new,medium
276,5009222,0,1,0,0,1,1,1,1,0,0,2.0,59,40,2.0,0,225000.0,4,4,adult,new,medium
277,5009223,0,1,0,0,1,1,1,1,0,0,2.0,50,40,2.0,0,225000.0,4,4,adult,new,medium
278,5009224,0,1,0,0,1,1,1,1,0,0,2.0,50,40,2.0,0,225000.0,4,4,adult,new,medium
279,5009225,0,1,0,0,1,1,1,1,0,0,2.0,39,40,2.0,0,225000.0,4,4,adult,new,medium
280,5009226,0,1,0,0,1,1,1,1,0,0,2.0,47,40,2.0,0,225000.0,4,4,adult,new,medium
281,5009227,0,1,0,0,1,1,1,1,0,0,2.0,20,40,2.0,0,225000.0,4,4,adult,new,medium
282,5009232,0,1,0,0,1,1,1,1,0,0,2.0,35,40,2.0,0,225000.0,4,4,adult,new,medium
283,5009233,0,1,0,0,1,1,1,1,0,0,2.0,50,40,2.0,0,225000.0,4,4,adult,new,medium
284,5009234,0,1,0,0,1,1,1,1,0,0,2.0,13,40,2.0,0,225000.0,4,4,adult,new,medium
285,5009236,0,1,0,0,1,1,1,1,0,0,2.0,30,40,2.0,0,225000.0,4,4,adult,new,medium
286,5009238,1,1,0,0,1,5,1,0,1,0,2.0,24,29,3.0,0,157500.0,4,2,young,junior,medium
287,5009239,1,1,0,0,1,5,1,0,1,0,2.0,14,29,3.0,0,157500.0,4,2,young,junior,medium
288,5009240,1,1,0,0,1,5,1,0,1,0,2.0,42,29,3.0,0,157500.0,4,2,young,junior,medium
289,5009241,1,1,0,0,1,5,1,0,1,0,2.0,10,29,3.0,0,157500.0,4,2,young,junior,medium
290,5009242,0,0,0,0,2,2,1,0,1,0,1.0,34,52,14.0,0,74250.0,4,1,middle_aged,experienced,low
291,5009243,0,0,0,0,2,2,1,0,1,0,1.0,7,52,14.0,0,74250.0,4,1,middle_aged,experienced,low
292,5009244,0,0,0,0,2,2,1,0,1,0,1.0,8,52,14.0,0,74250.0,4,1,middle_aged,experienced,low
293,5009249,1,1,0,1,1,1,1,1,0,0,3.0,26,27,3.0,0,135000.0,4,4,young,junior,low
294,5009250,1,1,0,1,1,1,1,1,0,0,3.0,9,27,3.0,0,135000.0,4,4,young,junior,low
295,5009251,1,1,0,1,1,1,1,1,0,0,3.0,26,27,3.0,0,135000.0,4,4,young,junior,low
296,5009252,1,1,0,1,1,1,1,1,0,0,3.0,12,27,3.0,0,135000.0,4,4,young,junior,low
297,5009253,1,1,0,1,1,1,1,1,0,0,3.0,22,27,3.0,0,135000.0,4,4,young,junior,low
298,5009255,0,0,0,0,3,1,1,0,0,0,1.0,6,44,25.0,0,144000.0,4,4,adult,experienced,medium
299,5009257,0,0,0,0,3,1,1,0,0,0,1.0,17,44,25.0,0,144000.0,4,4,adult,experienced,medium
300,5009258,0,0,0,0,3,1,1,0,0,0,1.0,38,44,25.0,0,144000.0,4,4,adult,experienced,medium
301,5009260,0,0,0,0,1,5,1,0,1,0,2.0,19,40,4.0,0,202500.0,2,1,adult,junior,medium
302,5009261,0,0,0,0,1,5,1,0,1,0,2.0,23,40,4.0,0,202500.0,2,1,adult,junior,medium
303,5009262,0,0,0,0,1,5,1,0,1,0,2.0,8,40,4.0,0,202500.0,2,1,adult,junior,medium
304,5009263,0,0,0,0,1,5,1,0,1,0,2.0,16,40,4.0,0,202500.0,2,1,adult,junior,medium
305,5009265,1,1,0,0,1,5,1,1,1,0,2.0,47,28,5.0,0,337500.0,2,1,young,junior,high
306,5009266,1,1,0,0,1,5,1,1,1,0,2.0,15,28,5.0,0,337500.0,2,1,young,junior,high
307,5009267,1,1,0,0,1,5,1,1,1,0,2.0,17,28,5.0,0,337500.0,2,1,young,junior,high
308,5009268,1,1,0,0,1,5,1,1,1,0,2.0,26,28,5.0,0,337500.0,2,1,young,junior,high
309,5009269,1,1,0,0,1,5,1,1,1,0,2.0,34,28,5.0,0,337500.0,2,1,young,junior,high
310,5009270,1,0,0,0,1,2,1,0,1,0,2.0,28,40,7.0,0,180000.0,0,4,adult,mid,medium
311,5009271,1,0,0,0,1,2,1,0,1,0,2.0,39,40,7.0,0,180000.0,0,4,adult,mid,medium
312,5009272,1,0,0,0,1,2,1,0,1,0,2.0,25,40,7.0,0,180000.0,0,4,adult,mid,medium
313,5009274,1,0,0,0,1,2,1,0,1,0,2.0,54,40,7.0,0,180000.0,0,4,adult,mid,medium
314,5009275,1,0,0,0,1,2,1,0,1,0,2.0,29,40,7.0,0,180000.0,0,4,adult,mid,medium
315,5009276,1,0,0,0,1,2,1,0,1,0,2.0,15,40,7.0,0,180000.0,0,4,adult,mid,medium
316,5009277,1,0,0,0,1,2,1,0,1,0,2.0,29,40,7.0,0,180000.0,0,4,adult,mid,medium
317,5009278,0,0,0,0,0,1,1,0,1,0,2.0,20,41,13.0,0,130500.0,4,4,adult,experienced,low
318,5009279,0,0,0,0,0,1,1,0,1,0,2.0,44,41,13.0,0,130500.0,4,4,adult,experienced,low
319,5009280,0,0,0,0,0,1,1,0,1,0,2.0,40,41,13.0,0,130500.0,4,4,adult,experienced,low
320,5009281,0,0,0,0,0,1,1,0,1,0,2.0,39,41,13.0,0,130500.0,4,4,adult,experienced,low
321,5009284,0,0,0,0,0,1,1,0,1,0,2.0,58,41,13.0,0,130500.0,4,4,adult,experienced,low
322,5009285,0,0,0,0,0,1,1,0,1,0,2.0,55,41,13.0,0,130500.0,5,4,adult,experienced,low
323,5009286,0,0,0,0,0,1,1,0,1,0,2.0,48,41,13.0,0,130500.0,4,4,adult,experienced,low
324,5009287,0,0,0,0,0,1,1,0,1,0,2.0,24,41,13.0,0,130500.0,4,4,adult,experienced,low
325,5009289,0,0,0,0,0,1,1,0,1,0,2.0,8,41,13.0,0,130500.0,4,4,adult,experienced,low
326,5009290,0,0,0,0,0,1,1,0,1,0,2.0,20,41,13.0,0,130500.0,4,4,adult,experienced,low
327,5009291,0,0,0,0,0,1,1,0,1,0,2.0,16,41,13.0,0,130500.0,4,4,adult,experienced,low
328,5009292,0,0,0,0,0,1,1,0,1,0,2.0,34,41,13.0,0,130500.0,4,4,adult,experienced,low
329,5009293,0,0,0,0,0,1,1,0,1,0,2.0,39,41,13.0,0,130500.0,4,4,adult,experienced,low
330,5009294,0,0,0,0,0,1,1,0,1,0,2.0,30,41,13.0,0,130500.0,4,4,adult,experienced,low
331,5009297,0,0,0,0,3,2,1,0,1,0,1.0,22,44,5.0,0,193500.0,4,4,adult,junior,medium
332,5009299,0,0,0,0,3,2,1,0,1,0,1.0,33,44,5.0,0,193500.0,4,4,adult,junior,medium
333,5009300,0,0,0,0,3,2,1,0,1,0,1.0,12,44,5.0,0,193500.0,4,4,adult,junior,medium
334,5009301,0,0,0,0,3,2,1,0,1,0,1.0,8,44,5.0,0,193500.0,4,4,adult,junior,medium
335,5009325,1,1,0,0,1,1,1,0,1,0,2.0,16,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
336,5009327,1,1,0,0,1,1,1,0,1,0,2.0,36,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
337,5009328,1,1,0,0,1,1,1,0,1,0,2.0,18,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
338,5009329,1,1,0,0,1,1,1,0,1,0,2.0,30,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
339,5009330,1,1,0,0,1,1,1,0,1,0,2.0,14,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
340,5009331,1,1,0,0,1,1,1,0,1,0,2.0,35,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
341,5009332,1,1,0,0,1,1,1,0,1,0,2.0,52,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
342,5009333,1,1,0,0,1,1,1,0,1,0,2.0,55,58,13.0,0,267750.0,4,1,middle_aged,experienced,high
343,5009335,0,0,0,0,2,1,1,0,0,0,1.0,9,44,19.0,0,139500.0,4,1,adult,experienced,medium
344,5009336,0,0,0,0,2,1,1,0,0,0,1.0,17,44,19.0,0,139500.0,4,1,adult,experienced,medium
345,5009337,0,0,0,0,2,1,1,0,0,0,1.0,45,44,19.0,0,139500.0,4,1,adult,experienced,medium
346,5009338,1,0,0,0,1,1,1,1,1,0,2.0,12,51,15.0,0,67500.0,4,4,middle_aged,experienced,low
347,5009339,1,0,0,0,1,1,1,1,1,0,2.0,34,51,15.0,0,67500.0,4,4,middle_aged,experienced,low
348,5009340,1,1,0,0,1,1,1,0,0,0,2.0,57,29,7.0,0,252000.0,4,4,young,mid,high
349,5009341,1,1,0,0,1,1,1,0,0,0,2.0,60,29,7.0,0,252000.0,4,4,young,mid,high
350,5009342,1,1,0,0,1,1,1,0,0,0,2.0,34,29,7.0,0,252000.0,4,4,young,mid,high
351,5009343,1,1,0,0,1,1,1,0,0,0,2.0,28,29,7.0,0,252000.0,4,4,young,mid,high
352,5009344,1,1,0,0,1,1,1,0,0,0,2.0,15,29,7.0,0,252000.0,4,4,young,mid,high
353,5009345,1,1,0,0,1,1,1,0,0,0,2.0,23,29,7.0,0,252000.0,4,4,young,mid,high
354,5009346,1,1,0,0,1,1,1,0,0,0,2.0,9,29,7.0,0,252000.0,4,4,young,mid,high
355,5009349,1,0,0,0,1,1,1,0,1,0,2.0,30,58,0.0,0,180000.0,0,3,middle_aged,,medium
356,5009354,1,0,0,0,1,1,1,0,1,0,2.0,5,58,0.0,0,180000.0,0,3,middle_aged,,medium
357,5009355,0,0,0,0,1,1,1,1,1,0,2.0,25,54,14.0,0,135000.0,0,4,middle_aged,experienced,low
358,5009358,0,0,0,0,1,1,1,1,1,0,2.0,25,54,14.0,0,135000.0,0,4,middle_aged,experienced,low
361,5009361,1,1,0,0,0,1,1,1,0,0,2.0,47,41,2.0,0,180000.0,0,1,adult,new,medium
362,5009362,1,1,0,0,0,1,1,1,0,0,2.0,16,41,2.0,0,180000.0,0,1,adult,new,medium
363,5009363,1,1,0,0,0,1,1,1,0,0,2.0,16,41,2.0,0,180000.0,0,1,adult,new,medium
364,5009364,1,1,0,0,0,1,1,1,0,0,2.0,4,41,2.0,0,180000.0,0,1,adult,new,medium
365,5009365,1,1,0,0,0,1,1,1,0,0,2.0,19,41,2.0,0,180000.0,0,1,adult,new,medium
366,5009366,1,1,0,0,0,1,1,1,0,0,2.0,58,41,2.0,0,180000.0,0,1,adult,new,medium
367,5009367,1,1,0,0,0,1,1,1,0,0,2.0,43,41,2.0,0,180000.0,0,1,adult,new,medium
368,5009378,0,0,0,2,1,1,1,1,0,1,4.0,39,31,5.0,0,225000.0,4,1,adult,junior,medium
369,5009379,1,1,0,1,1,1,1,1,0,0,3.0,32,26,3.0,0,135000.0,4,4,young,junior,low
370,5009380,1,1,0,1,1,1,1,1,0,0,3.0,24,26,3.0,0,135000.0,4,4,young,junior,low
371,5009381,1,1,0,1,1,1,1,1,0,0,3.0,8,26,3.0,0,135000.0,4,4,young,junior,low
372,5009382,1,1,0,1,1,1,1,1,0,0,3.0,11,26,3.0,0,135000.0,4,4,young,junior,low
377,5009389,1,0,0,0,3,1,1,0,0,0,1.0,21,30,9.0,0,279000.0,2,1,young,mid,high
378,5009391,1,0,0,0,3,1,1,0,0,0,1.0,34,30,9.0,0,279000.0,2,1,young,mid,high
379,5009392,1,0,0,0,3,1,1,0,0,0,1.0,48,30,9.0,0,279000.0,2,1,young,mid,high
380,5009393,1,0,0,0,3,1,1,0,0,0,1.0,31,30,9.0,0,279000.0,2,1,young,mid,high
381,5009394,1,0,0,0,3,1,1,0,0,0,1.0,11,30,9.0,0,279000.0,2,1,young,mid,high
382,5009395,1,0,0,0,3,1,1,0,0,0,1.0,5,30,9.0,0,279000.0,2,1,young,mid,high
383,5009396,0,0,0,1,0,1,1,1,0,0,3.0,55,34,1.0,0,76500.0,4,1,adult,new,low
384,5009397,0,0,0,1,0,1,1,1,0,0,3.0,58,34,1.0,0,76500.0,4,1,adult,new,low
385,5009398,0,0,0,1,0,1,1,1,0,0,3.0,55,34,1.0,0,76500.0,4,1,adult,new,low
386,5009399,0,0,0,1,0,1,1,1,0,0,3.0,58,34,1.0,0,76500.0,4,1,adult,new,low
387,5009400,0,0,0,1,0,1,1,1,0,0,3.0,50,34,1.0,0,76500.0,4,1,adult,new,low
388,5009401,0,0,0,1,0,1,1,1,0,0,3.0,56,34,1.0,0,76500.0,4,1,adult,new,low
389,5009402,1,0,0,0,1,1,1,1,1,0,2.0,7,56,1.0,0,202500.0,0,4,middle_aged,new,medium
390,5009403,1,0,0,0,1,1,1,1,1,0,2.0,44,56,1.0,0,202500.0,0,4,middle_aged,new,medium
391,5009404,0,0,0,2,1,1,1,0,1,0,4.0,7,28,1.0,0,67500.0,0,1,young,new,low
392,5009405,1,0,0,0,1,1,1,1,1,0,2.0,20,38,6.0,0,234000.0,4,2,adult,mid,medium
393,5009406,1,0,0,0,1,1,1,1,1,0,2.0,20,38,6.0,0,234000.0,4,2,adult,mid,medium
394,5009408,1,0,0,0,1,1,1,1,1,0,2.0,37,38,6.0,0,234000.0,4,2,adult,mid,medium
395,5009410,1,0,0,0,1,1,1,1,1,0,2.0,41,38,6.0,0,234000.0,4,2,adult,mid,medium
396,5112901,1,0,0,0,1,1,1,1,1,0,2.0,36,38,6.0,0,234000.0,4,2,adult,mid,medium
397,5009415,0,0,0,0,3,1,1,1,1,0,1.0,7,53,1.0,0,90000.0,4,4,middle_aged,new,low
398,5009416,0,0,0,0,3,1,1,1,1,0,1.0,2,53,1.0,0,90000.0,4,4,middle_aged,new,low
399,5009417,0,0,0,0,3,1,1,1,1,0,1.0,4,53,1.0,0,90000.0,4,4,middle_aged,new,low
400,5009418,0,0,0,0,3,1,1,1,1,0,1.0,6,53,1.0,0,90000.0,4,4,middle_aged,new,low
401,5009419,0,0,0,0,3,1,1,1,1,0,1.0,13,53,1.0,0,90000.0,4,4,middle_aged,new,low
402,5009420,0,0,0,0,3,1,1,1,1,0,1.0,16,53,1.0,0,90000.0,4,4,middle_aged,new,low
403,5009421,0,0,0,0,3,1,1,1,1,0,1.0,28,53,1.0,0,90000.0,4,4,middle_aged,new,low
404,5009423,0,0,0,0,0,1,1,0,0,0,2.0,9,54,3.0,0,81000.0,4,4,middle_aged,junior,low
405,5009424,1,0,0,0,3,0,1,1,0,0,1.0,38,22,4.0,0,108000.0,4,4,young,junior,low
406,5009425,1,0,0,0,3,0,1,1,0,0,1.0,18,22,4.0,0,108000.0,4,4,young,junior,low
407,5009428,1,0,0,0,3,5,1,1,0,0,1.0,14,24,3.0,0,198000.0,4,4,young,junior,medium
408,5009429,1,0,0,0,3,5,1,1,0,0,1.0,2,24,3.0,0,198000.0,4,4,young,junior,medium
409,5009431,1,1,0,0,1,2,1,1,1,0,2.0,13,41,3.0,0,360000.0,2,1,adult,junior,high
410,5009447,1,1,0,0,1,5,1,1,0,0,2.0,7,40,9.0,0,81000.0,4,4,adult,mid,low
411,5009448,1,1,0,0,1,5,1,1,0,0,2.0,12,40,9.0,0,81000.0,4,4,adult,mid,low
412,5009450,0,0,0,0,1,1,1,0,1,0,2.0,31,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
413,5009451,0,0,0,0,1,1,1,0,1,0,2.0,22,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
414,5009452,0,0,0,0,1,1,1,0,1,0,2.0,22,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
415,5009453,0,0,0,0,1,1,1,0,1,0,2.0,38,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
416,5009454,0,0,0,0,1,1,1,0,1,0,2.0,43,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
417,5009455,0,0,0,0,1,1,1,0,1,0,2.0,50,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
418,5009456,0,0,0,0,1,1,1,0,1,0,2.0,59,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
419,5009457,0,0,0,0,1,1,1,0,1,0,2.0,21,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
420,5009458,0,0,0,0,1,1,1,0,1,0,2.0,16,47,4.0,0,202500.0,2,1,middle_aged,junior,medium
421,5009484,0,0,0,0,1,2,1,0,0,0,2.0,54,33,2.0,0,135000.0,4,4,adult,new,low
422,5009485,0,0,0,0,1,2,1,0,0,0,2.0,10,33,2.0,0,135000.0,4,4,adult,new,low
423,5009490,1,1,0,0,1,1,1,1,1,0,2.0,39,44,17.0,0,135000.0,0,4,adult,experienced,low
424,5009492,1,1,0,0,1,1,1,1,1,0,2.0,39,44,17.0,0,135000.0,0,4,adult,experienced,low
425,5009493,1,1,0,0,1,1,1,1,0,1,2.0,46,32,3.0,0,270000.0,0,4,adult,junior,high
426,5009494,1,1,0,0,1,1,1,1,0,1,2.0,52,32,3.0,0,270000.0,0,4,adult,junior,high
427,5009495,1,1,0,0,1,1,1,1,0,1,2.0,29,32,3.0,0,270000.0,0,4,adult,junior,high
428,5009497,1,1,0,0,1,1,1,1,0,1,2.0,51,32,3.0,0,270000.0,0,4,adult,junior,high
429,5009498,1,1,0,0,1,1,1,1,0,1,2.0,16,32,3.0,0,270000.0,0,4,adult,junior,high
430,5009499,1,1,0,0,1,1,1,1,0,1,2.0,16,32,3.0,0,270000.0,0,4,adult,junior,high
431,5009500,1,1,0,0,1,1,1,1,0,1,2.0,40,32,3.0,0,270000.0,0,4,adult,junior,high
432,5009501,1,1,0,0,1,1,1,1,0,1,2.0,8,32,3.0,0,270000.0,0,4,adult,junior,high
433,5009502,1,1,0,0,1,1,1,1,0,1,2.0,39,32,3.0,0,270000.0,0,4,adult,junior,high
434,5009503,1,1,0,0,1,1,1,1,0,1,2.0,46,32,3.0,0,270000.0,0,4,adult,junior,high
435,5009507,0,0,0,0,1,1,1,0,1,0,2.0,11,44,14.0,0,202500.0,4,1,adult,experienced,medium
436,5009508,0,0,0,0,1,1,1,0,1,0,2.0,11,44,14.0,0,202500.0,4,1,adult,experienced,medium
437,5009509,0,0,0,0,1,1,1,0,1,0,2.0,32,44,14.0,0,202500.0,4,1,adult,experienced,medium
438,5009510,0,0,0,0,1,1,1,0,1,0,2.0,53,44,14.0,0,202500.0,4,1,adult,experienced,medium
439,5009512,0,0,0,0,1,1,1,0,0,0,2.0,22,46,7.0,0,157500.0,4,2,middle_aged,mid,medium
440,5009513,0,0,0,0,1,1,1,0,0,0,2.0,31,46,7.0,0,157500.0,4,2,middle_aged,mid,medium
441,5009515,0,0,0,0,1,1,1,0,0,0,2.0,52,46,7.0,0,157500.0,4,2,middle_aged,mid,medium
442,5009516,0,0,0,0,1,1,1,0,0,0,2.0,52,46,7.0,0,157500.0,4,2,middle_aged,mid,medium
443,5009517,0,0,0,0,1,1,1,0,0,0,2.0,20,46,7.0,0,157500.0,4,2,middle_aged,mid,medium
444,5009518,1,1,0,2,1,1,1,1,0,0,4.0,3,34,6.0,0,180000.0,4,2,adult,mid,medium
445,5009519,1,1,0,2,1,1,1,1,0,0,4.0,32,34,6.0,0,180000.0,4,2,adult,mid,medium
446,5009521,1,1,0,2,1,1,1,1,0,0,4.0,32,34,6.0,0,180000.0,4,2,adult,mid,medium
447,5009523,1,1,0,1,2,0,1,1,0,0,2.0,10,33,3.0,0,112500.0,4,4,adult,junior,low
448,5009525,1,1,0,1,2,0,1,1,0,0,2.0,28,33,3.0,0,112500.0,4,4,adult,junior,low
449,5009536,1,1,0,0,1,1,1,1,0,0,2.0,15,42,2.0,0,216000.0,4,4,adult,new,medium
450,5009537,0,1,0,0,1,1,1,1,1,0,2.0,56,43,5.0,0,202500.0,0,4,adult,junior,medium
451,5009540,0,1,0,0,1,1,1,1,1,0,2.0,19,43,5.0,0,202500.0,0,4,adult,junior,medium
452,5009541,0,1,0,0,1,1,1,1,1,0,2.0,13,43,5.0,0,202500.0,0,4,adult,junior,medium
453,5009543,0,0,0,0,0,1,1,0,0,0,2.0,59,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
454,5009545,0,0,0,0,0,1,1,0,0,0,2.0,48,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
455,5009546,0,0,0,0,0,1,1,0,0,0,2.0,35,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
456,5009548,0,0,0,0,0,1,1,0,0,0,2.0,1,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
457,5009551,0,0,0,0,0,1,1,0,0,0,2.0,48,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
458,5009553,0,0,0,0,0,1,1,0,0,0,2.0,23,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
459,5009554,0,0,0,0,0,1,1,0,0,0,2.0,35,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
460,5009555,0,0,0,0,0,1,1,0,0,0,2.0,53,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
461,5009556,0,0,0,0,0,1,1,0,0,0,2.0,4,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
462,5009557,0,0,0,0,0,1,1,0,0,0,2.0,18,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
463,5009558,0,0,0,0,0,1,1,0,0,0,2.0,36,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
464,5009559,0,0,0,0,0,1,1,0,0,0,2.0,42,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
465,5009560,0,0,0,0,0,1,1,0,0,0,2.0,36,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
466,5009561,0,0,0,0,0,1,1,0,0,0,2.0,53,52,27.0,0,198000.0,0,4,middle_aged,experienced,medium
467,5009565,1,1,0,0,1,1,1,1,1,0,2.0,39,42,9.0,0,180000.0,4,4,adult,mid,medium
468,5009566,1,1,0,0,1,1,1,1,1,0,2.0,9,42,9.0,0,180000.0,4,4,adult,mid,medium
469,5009567,1,1,0,0,1,1,1,1,1,0,2.0,48,42,9.0,0,180000.0,4,4,adult,mid,medium
470,5009568,1,1,0,0,1,1,1,1,1,0,2.0,18,42,9.0,0,180000.0,4,4,adult,mid,medium
471,5009569,1,1,0,0,1,1,1,1,1,0,2.0,18,42,9.0,0,180000.0,4,4,adult,mid,medium
472,5009570,1,1,0,0,1,1,1,1,1,0,2.0,55,42,9.0,0,180000.0,4,4,adult,mid,medium
473,5009571,1,1,0,0,1,1,1,1,1,0,2.0,34,42,9.0,0,180000.0,4,4,adult,mid,medium
474,5009572,1,1,0,0,1,1,1,1,1,0,2.0,50,42,9.0,0,180000.0,4,4,adult,mid,medium
475,5009573,1,1,0,0,1,1,1,1,1,0,2.0,19,42,9.0,0,180000.0,4,4,adult,mid,medium
476,5009574,1,1,0,0,1,1,1,1,1,0,2.0,8,42,9.0,0,180000.0,4,4,adult,mid,medium
477,5009575,0,1,0,0,1,1,1,0,0,0,2.0,23,47,2.0,0,315000.0,4,4,middle_aged,new,high
478,5009576,0,1,0,0,1,1,1,0,0,0,2.0,9,47,2.0,0,315000.0,4,4,middle_aged,new,high
479,5009582,0,0,0,0,2,1,1,0,0,0,1.0,40,32,2.0,0,90000.0,4,4,adult,new,low
480,5009583,0,0,0,0,2,1,1,0,0,0,1.0,22,32,2.0,0,90000.0,4,4,adult,new,low
481,5009584,0,0,0,0,2,1,1,0,0,0,1.0,22,32,2.0,0,90000.0,4,4,adult,new,low
482,5009585,0,0,0,0,2,1,1,0,1,0,1.0,30,39,2.0,0,45000.0,4,4,adult,new,low
483,5009586,0,0,0,0,2,1,1,0,1,0,1.0,11,39,2.0,0,45000.0,4,4,adult,new,low
484,5009593,0,1,0,0,1,1,1,1,1,0,2.0,21,48,2.0,0,144000.0,4,4,middle_aged,new,medium
485,5009594,0,1,0,0,1,1,1,1,1,0,2.0,8,48,2.0,0,144000.0,4,4,middle_aged,new,medium
486,5009595,0,1,0,0,1,1,1,1,1,0,2.0,21,48,2.0,0,144000.0,4,4,middle_aged,new,medium
487,5009597,0,1,0,0,1,1,1,1,1,0,2.0,54,48,2.0,0,144000.0,4,4,middle_aged,new,medium
488,5009599,0,1,0,0,1,1,1,1,1,0,2.0,21,48,2.0,0,144000.0,4,4,middle_aged,new,medium
489,5009600,0,1,0,0,1,1,1,1,1,0,2.0,40,48,2.0,0,144000.0,4,4,middle_aged,new,medium
490,5009602,0,1,0,0,1,1,1,1,1,0,2.0,42,37,8.0,0,315000.0,0,1,adult,mid,high
